"code","name_it","name_en","parent_code","level","classification_system"
"74.20.19","Altre attività fotografiche specializzate","Other specialised photographic activities","74.20.1","6","ATECO"
"74.20.20","Attività di sviluppo e stampa e altre attività fotografiche","Photographic processing and other photographic activities","74.20.2","6","ATECO"
"74.30.00","Attività di traduzione e interpretariato","Translation and interpretation activities","74.30.0","6","ATECO"
"74.91.00","Attività di servizi di intermediazione e marketing di brevetti","Patent brokering and marketing service activities","74.91.0","6","ATECO"
"74.99.11","Attività di consulenza agraria fornite da agronomi","Agricultural consulting activities provided by agronomists","74.99.1","6","ATECO"
"74.99.12","Attività di consulenza agraria fornite da agrotecnici","Agricultural consulting activities provided by agrotechnicians","74.99.1","6","ATECO"
"74.99.13","Attività di consulenza agraria fornite da periti agrari","Agricultural consulting activities provided by agricultural surveyors","74.99.1","6","ATECO"
"74.99.14","Attività di consulenza agraria fornite da altri economisti specializzati in agricoltura","Agricultural consulting activities provided by other agricultural economists","74.99.1","6","ATECO"
"74.99.15","Attività di consulenza agraria viticolo enologica fornite da enologi","Agricultural wine-growing and wine-making consulting activities provided by oenologists","74.99.1","6","ATECO"
"74.99.16","Attività di consulenza agraria viticolo enologica fornite da enotecnici","Agricultural wine-growing and wine-making consulting activities provided by wine technicians","74.99.1","6","ATECO"
"74.99.19","Altre attività di consulenza agraria n.c.a.","Agricultural consulting activities n.e.c.","74.99.1","6","ATECO"
"74.99.21","Attività di consulenza in materia di sicurezza e salute dei posti di lavoro","Consulting in the area of occupational safety and health at the workplace","74.99.2","6","ATECO"
"74.99.29","Altre attività di consulenza in materia di sicurezza","Other security consulting activities","74.99.2","6","ATECO"
"74.99.31","Attività di consulenza in materia di prevenzione e riduzione dell'inquinamento e di gestione dei rifiuti","Consulting in the area of prevention and reduction of pollution and of waste management","74.99.3","6","ATECO"
"74.99.32","Attività di consulenza in materia di gestione delle risorse energetiche, energie rinnovabili ed efficienza energetica","Consulting in the area of energy resource management, renewable energy and energy efficiency","74.99.3","6","ATECO"
"74.99.33","Attività di consulenza in materia di gestione delle risorse idriche, minerali e altre risorse naturali per usi differenti da quelli energetici","Consulting in the area of management of water, mineral and other natural resources used for non-energy purposes","74.99.3","6","ATECO"
"74.99.41","Attività di consulenza fornite da enotecari e sommelier","Consulting activities provided by wine merchants and sommeliers","74.99.4","6","ATECO"
"74.99.42","Attività di consulenza in gastronomia","Consulting activities in gastronomy","74.99.4","6","ATECO"
"74.99.91","Attività tecniche svolte da periti industriali","Technical consulting provided by industrial experts","74.99.9","6","ATECO"
"74.99.92","Attività di previsione meteorologica","Weather forecasting activities","74.99.9","6","ATECO"
"74.99.93","Attività di agenzie, agenti e procuratori per lo spettacolo e lo sport","Activities carried out by entertainment and sport agents and agencies on behalf of individuals","74.99.9","6","ATECO"
"74.99.94","Attività di consulenza tecnica in ambito grafologico","Technical consulting on graphology","74.99.9","6","ATECO"
"74.99.99","Tutte le altre attività varie professionali, scientifiche e tecniche n.c.a.","All other various professional, scientific and technical activities n.e.c.","74.99.9","6","ATECO"
"75.00.00","Servizi veterinari","Veterinary activities","75.00.0","6","ATECO"
"77.11.00","Noleggio e leasing operativo di automobili e autoveicoli leggeri","Rental and leasing of cars and light motor vehicles","77.11.0","6","ATECO"
"77.12.00","Noleggio e leasing operativo di autocarri","Rental and leasing of trucks","77.12.0","6","ATECO"
"77.21.01","Noleggio e leasing operativo di biciclette","Rental and leasing of bicycles","77.21.0","6","ATECO"
"77.21.02","Noleggio e leasing operativo di imbarcazioni da diporto senza operatore","Rental and leasing of pleasure boats without operator","77.21.0","6","ATECO"
"77.21.09","Noleggio e leasing operativo di altre attrezzature e articoli sportivi e ricreativi","Rental and leasing of other recreational and sports goods","77.21.0","6","ATECO"
"77.22.10","Noleggio e leasing operativo di tessili, articoli di abbigliamento e calzature","Rental and leasing of textiles, wearing apparel and footwear","77.22.1","6","ATECO"
"77.22.90","Noleggio e leasing operativo di altri beni per uso personale e per la casa n.c.a.","Rental and leasing of other personal and household goods n.e.c.","77.22.9","6","ATECO"
"77.31.00","Noleggio e leasing operativo di macchine e attrezzature agricole","Rental and leasing of agricultural machinery and equipment","77.31.0","6","ATECO"
"77.32.00","Noleggio e leasing operativo di macchine e attrezzature per lavori edili e di ingegneria civile","Rental and leasing of construction and civil engineering machinery and equipment","77.32.0","6","ATECO"
"77.33.00","Noleggio e leasing operativo di macchine, attrezzature e computer per ufficio","Rental and leasing of office machinery, equipment and computers","77.33.0","6","ATECO"
"77.34.00","Noleggio e leasing operativo di mezzi di trasporto marittimi, fluviali e lacustri","Rental and leasing of water transport equipment","77.34.0","6","ATECO"
"77.35.00","Noleggio e leasing operativo di mezzi di trasporto aereo","Rental and leasing of air transport equipment","77.35.0","6","ATECO"
"77.39.10","Noleggio e leasing operativo di altri mezzi di trasporto terrestre","Rental and leasing of other land transport equipment","77.39.1","6","ATECO"
"77.39.91","Noleggio e leasing operativo di apparecchi di sollevamento e movimentazione merci","Rental and leasing of lifting and handling equipment","77.39.9","6","ATECO"
"77.39.92","Noleggio e leasing operativo di strutture e attrezzature per manifestazioni e spettacoli","Rental and leasing of furniture and equipment for events","77.39.9","6","ATECO"
"77.39.99","Noleggio e leasing operativo di altre macchine, attrezzature e beni materiali vari n.c.a.","Rental and leasing of other various machinery, equipment and tangible goods n.e.c.","77.39.9","6","ATECO"
"77.40.00","Concessione dei diritti di sfruttamento di proprietà intellettuale, escluse le opere soggette a diritto d'autore","Leasing of intellectual property and similar products, except copyrighted works","77.40.0","6","ATECO"
"77.51.00","Attività di servizi di intermediazione per il noleggio e il leasing operativo di automobili, autocaravan e rimorchi","Intermediation service activities for rental and leasing of cars, motorhomes and trailers","77.51.0","6","ATECO"
"77.52.00","Attività di servizi di intermediazione per il noleggio e il leasing operativo di altri beni materiali e beni immateriali non finanziari","Intermediation service activities for rental and leasing of other tangible goods and non-financial intangible assets","77.52.0","6","ATECO"
"78.10.00","Attività di agenzie di collocamento","Activities of employment placement agencies","78.10.0","6","ATECO"
"78.20.00","Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane","Temporary employment agency activities and other human resource provisions","78.20.0","6","ATECO"
"79.11.00","Attività di agenzie di viaggio","Travel agency activities","79.11.0","6","ATECO"
"79.12.00","Attività di tour operator","Tour operator activities","79.12.0","6","ATECO"
"79.90.01","Servizi di guida turistica","Activities of tourist guides","79.90.0","6","ATECO"
"79.90.02","Servizi di accompagnamento in ambiente naturale","Activities of nature guides","79.90.0","6","ATECO"
"79.90.03","Altri servizi di accompagnamento turistico","Activities of tour guides","79.90.0","6","ATECO"
"79.90.04","Altre attività di assistenza turistica","Other visitor assistance services","79.90.0","6","ATECO"
"80.01.11","Attività di investigazione in ambito privato","Investigation activities in the private field","80.01.1","6","ATECO"
"80.01.12","Attività di investigazione in ambito aziendale e commerciale","Investigation activities in the commercial field","80.01.1","6","ATECO"
"80.01.13","Attività di investigazione in ambito assicurativo","Investigation activities in the insurance field","80.01.1","6","ATECO"
"80.01.14","Attività di investigazione in ambito legale","Investigation activities in the legal field","80.01.1","6","ATECO"
"80.01.21","Attività di vigilanza privata non armata","Private unarmed security activities","80.01.2","6","ATECO"
"80.01.29","Altre attività di vigilanza privata","Other private security activities","80.01.2","6","ATECO"
"80.09.00","Attività di vigilanza n.c.a.","Security activities n.e.c.","80.09.0","6","ATECO"
"81.10.00","Attività di servizi integrati agli edifici","Combined facilities support activities","81.10.0","6","ATECO"
"81.21.00","Attività di pulizia generale di edifici","General cleaning of buildings","81.21.0","6","ATECO"
"81.22.01","Attività di sterilizzazione di attrezzature mediche","Sterilisation activities of medical equipment","81.22.0","6","ATECO"
"81.22.09","Altre attività di pulizia di edifici e pulizia industriale n.c.a.","Other building and industrial cleaning activities n.e.c.","81.22.0","6","ATECO"
"81.23.10","Attività di sanificazione, disinfezione e disinfestazione","Sanitising, disinfecting and exterminating activities","81.23.1","6","ATECO"
"81.23.91","Pulitura delle strade e rimozione di neve e ghiaccio","Street sweeping and snow and ice removal","81.23.9","6","ATECO"
"81.23.99","Altre attività di pulizia varie n.c.a.","Other various cleaning activities n.e.c.","81.23.9","6","ATECO"
"81.30.00","Attività di servizi per la cura del paesaggio","Landscape service activities","81.30.0","6","ATECO"
"82.10.00","Attività amministrative e di supporto per le funzioni di ufficio","Office administrative and support activities","82.10.0","6","ATECO"
"82.20.00","Attività dei call center","Activities of call centres","82.20.0","6","ATECO"
"82.30.01","Organizzazione di conferenze e congressi","Organisation of conferences and congresses","82.30.0","6","ATECO"
"82.30.02","Organizzazione di fiere commerciali e di affari","Organisation of business and trade shows","82.30.0","6","ATECO"
"82.30.03","Organizzazione di convegni ed eventi aziendali","Organisation of conventions and company events","82.30.0","6","ATECO"
"82.30.04","Organizzazione di mercati agricoli e fiere dell'artigianato","Organisation of farmers' markets and craft fairs","82.30.0","6","ATECO"
"82.30.09","Organizzazione di altri eventi","Organisation of other events","82.30.0","6","ATECO"
"82.40.01","Attività di servizi di prenotazione di biglietti per spettacoli teatrali, sportivi e altri spettacoli di intrattenimento e divertimento","Reservation services for theatrical, sport, amusement and entertainment tickets","82.40.0","6","ATECO"
